node,degree,betweenness,eigenvector
monitoring,0.0007042253521126761,0.0,0.004306440339333303
monoclonal gammopathy of undetermined significance,0.0007042253521126761,0.0,0.005284557563928791
morphologic finding,0.0007042253521126761,0.0,0.00183325677917303
mouse subependymoma,0.0007042253521126761,0.0,0.0014415577743686829
mpl,0.0007042253521126761,0.0,0.00025094508548147235
mri without contrast,0.0007042253521126761,0.0,0.0050537278536274596
mrs,0.0007042253521126761,0.0,0.001362944215965583
msh2,0.0035211267605633804,0.0009343230593855198,0.037810565279173605
msh3,0.0007042253521126761,0.0,0.012245444712183593
msh3 gene mutation,0.0007042253521126761,0.0,0.012245444712183593
msh6,0.004225352112676056,0.001999604550753687,0.05005600999135719
msh6 gene mutation,0.0007042253521126761,0.0,0.012245444712183593
mtor,0.0014084507042253522,0.0005129558004448109,0.007157278757939272
muc1,0.0007042253521126761,0.0,0.006003492246884667
mucinous adenocarcinoma,0.004929577464788733,0.005030596691389893,0.042418750194172426
mucinous carcinoma,0.0014084507042253522,9.925656830340748e-07,0.0
mucinous cystadenocarcinoma,0.0014084507042253522,0.001391577087613773,0.010887765175216975
mucinous ovarian tumor,0.0007042253521126761,0.0,0.0006593649086648564
mucinous tubular and spindle renal cell carcinoma,0.0007042253521126761,0.0,0.004872416685425959
mucoepidermoid carcinoma,0.0007042253521126761,0.0,0.006986812176821799
mucosal melanoma,0.0014084507042253522,0.0,0.0054823127537932245
multicentric castleman disease,0.0014084507042253522,0.002781169043861478,0.004618346579528426
multiple endocrine neoplasia,0.005633802816901409,0.0045603762723209216,0.004433683668091882
multiple endocrine neoplasia type 1,0.0028169014084507044,0.003464342940247692,0.00770829770367926
multiple endocrine neoplasia type 2,0.0007042253521126761,0.0,0.004085100401426962
multiple endocrine neoplasia type 2a,0.0007042253521126761,0.0,0.0002685325392402618
multiple endocrine neoplasia type 2b,0.0007042253521126761,0.0,0.0002685325392402618
multiple myeloma,0.017605633802816902,0.023606973009459922,0.08724788671013838
multiple sclerosis,0.0007042253521126761,0.0,0.0038326650969641315
multispectral imaging,0.0007042253521126761,0.0,0.005846821742446997
myasthenia gravis,0.0007042253521126761,0.0,0.003419853710265825
myb,0.0007042253521126761,0.0,0.0004946518708414823
mybl1,0.0007042253521126761,0.0,0.0004946518708414823
myc,0.004929577464788733,0.0037797163883480545,0.03749099943933883
mycn,0.0028169014084507044,0.0009764074999278784,0.017157502736826372
mycn gene mutation,0.0007042253521126761,0.0,0.0014518382664043294
mycosis fungoides,0.0007042253521126761,0.0,0.00020798693842478944
myelodysplastic syndromes,0.02112676056338028,0.027240025089205262,0.04031636221230952
myelofibrosis,0.01267605633802817,0.013584715268909859,0.004143081030002823
myod1,0.0007042253521126761,0.0,0.006430701504619977
myoepithelial carcinoma,0.0007042253521126761,0.0,0.006986812176821799
myoepithelioma,0.0007042253521126761,0.0,0.006986812176821799
myxofibrosarcoma,0.006338028169014085,0.006095194912441522,0.0041884563386284076
myxoid liposarcoma,0.0007042253521126761,0.0,0.0011537865110546053
myxoid pleomorphic liposarcoma,0.0007042253521126761,0.0,0.0011537865110546053
myxopapillary ependymoma,0.0007042253521126761,0.0,0.0014415577743686829
nasal cavity and paranasal sinus cancer,0.0028169014084507044,0.00024672669117155435,0.050620288352946144
nasal cavity cancer,0.0028169014084507044,0.0004387315419957895,0.0313666468396213
nasal type extranodal nk/t-cell lymphoma,0.0007042253521126761,0.0,0.00649153228032787
nasopharyngeal carcinoma,0.006338028169014085,0.0047393441158161435,0.026745139574857003
nat2,0.0007042253521126761,0.0,0.0070901819971170964
naxitamab,0.0007042253521126761,0.0,0.0047976442305136665
nbn,0.0007042253521126761,0.0,0.0070901819971170964
nbpf1,0.0007042253521126761,0.0,0.0047976442305136665
neoadjuvant therapy,0.0007042253521126761,0.0,0.005279825240141618
nephroblastoma,0.0007042253521126761,0.0,0.004872416685425959
nephrogenic rest,0.0007042253521126761,0.0,0.0027587070791363255
neuroblastoma,0.019014084507042252,0.0313395807690545,0.07920986347248503
neuroendocrine cell,0.0007042253521126761,0.0,0.000629153496978863
neuroendocrine secretory protein 55,0.0007042253521126761,0.0,0.001362944215965583
neuroendocrine tumor,0.0007042253521126761,0.0,0.001700658691495731
neuroendocrine tumors,0.018309859154929577,0.02368509141751372,0.022503252866281506
neurofibromatosis,0.0007042253521126761,0.0,0.004194101802564647
neurofibromatosis 1,0.0007042253521126761,0.0,0.0018241351006737208
neurofibromatosis type 1,0.0014084507042253522,2.0836003575444287e-05,0.009670448321195622
neurofibromatosis type 2,0.0007042253521126761,0.0,0.0014971104069314814
nevoid basal cell carcinoma syndrome,0.0007042253521126761,0.0,0.004477318735288398
nf1,0.006338028169014085,0.011034729035183826,0.03095633770083705
nf2,0.002112676056338028,2.824796776576209e-05,0.007803336546512662
nfib,0.0007042253521126761,0.0,0.0004946518708414823
nilotinib,0.0007042253521126761,0.0,0.002269797273343241
nirogacestat,0.0007042253521126761,0.0,0.0022449620661182555
nivolumab,0.0028169014084507044,0.0006687363042243694,0.03067874897508846
nkd1,0.0007042253521126761,0.0,0.012245444712183593
nkx2-2,0.0007042253521126761,0.0,0.00183325677917303
nme1,0.0007042253521126761,0.0,0.0047976442305136665
nodular malignant melanoma,0.0007042253521126761,0.0,0.004918263154213256
non-hodgkin lymphoma,0.017605633802816902,0.02068657221798096,0.07596859855311498
non-secretory myeloma,0.0007042253521126761,0.0,0.005284557563928791
nonalcoholic fatty liver disease,0.0014084507042253522,0.0,0.010772988279136822
nonalcoholic steatohepatitis,0.0014084507042253522,0.0,0.010772988279136822
nongerminomatous germ cell tumor,0.0007042253521126761,0.0,8.267105615383148e-05
nonseminomatous,0.0007042253521126761,0.0,0.002033563126804768
nonsteroidal antiinflammatory drug,0.0014084507042253522,0.00014360553411728834,0.014394716242520313
noonan syndrome,0.0007042253521126761,0.0,0.006430701504619977
normal pregnancy,0.0007042253521126761,0.0,0.0019916969571111857
nras,0.0014084507042253522,8.369662003440009e-05,0.011715259068548768
ntrk1,0.0014084507042253522,0.0002466449917167671,0.01706801733061531
ntrk1 gene mutation,0.0007042253521126761,0.0,0.012149754176402055
ntrk3,0.0007042253521126761,0.0,0.004918263154213256
number of female sexual partners,0.0007042253521126761,0.0,0.004985943346401995
nutritional deficiency,0.0007042253521126761,0.0,0.005235354154379834
nutritional support,0.0007042253521126761,0.0,0.005235354154379834
obesity,0.014788732394366197,0.023074486481985807,0.10770761607229362
observation,0.0007042253521126761,0.0,0.004029800772880292
obsolete aids-related kaposi's sarcoma,0.0007042253521126761,0.0,0.002190322718229632
obsolete anaplastic renal wilms' tumor,0.0007042253521126761,0.0,0.0027587070791363255
obsolete cytomegalovirus infectious disease,0.0007042253521126761,0.0,0.00020798693842478944
obsolete group b streptococcal pneumonia,0.0007042253521126761,0.0,0.004477318735288398
obsolete medullary carcinoma,0.0007042253521126761,0.0,0.003144515235646138
obsolete ovarian serous tumor,0.0007042253521126761,0.0,1.2859672183125828e-05
obsolete oxyphilic adenocarcinoma,0.0007042253521126761,0.0,0.004085100401426962
obsolete papillary cystic tumor,0.0007042253521126761,0.0,0.006003492246884667
obsolete streptococcal pharyngitis,0.0007042253521126761,0.0,0.0
obsolete stromal neoplasm,0.002112676056338028,0.0003509504347998436,0.0180604687025384
occupational exposure,0.0007042253521126761,0.0,0.012149754176402055
occupational therapy,0.0007042253521126761,0.0,0.003385586473819307
olig2,0.0007042253521126761,0.0,0.0025650980003467114
oligoastrocytoma,0.0007042253521126761,0.0,0.004306440339333303
oligodendroglioma,0.009859154929577466,0.00831317696755773,0.042350081553189055
omacetaxine,0.0007042253521126761,0.0,0.002269797273343241
omentectomy,0.0014084507042253522,0.00020394778306255296,0.011724086552677229
oncocytic adenocarcinoma,0.0007042253521126761,0.0,0.006986812176821799
opisthorchis viverrini infection,0.0007042253521126761,0.0,0.0057192604255093624
opn3,0.0007042253521126761,0.0,0.0004305652186546972
optic nerve sheath meningioma,0.0007042253521126761,0.0,0.004306440339333303
optical coherence tomography,0.0014084507042253522,0.00013118347714422403,0.009153838467673592
oral cancer,0.013380281690140845,0.009508279850210376,0.07767323007320703
oral cavity cancer,0.0007042253521126761,0.0,0.004704644658611858
orbit lymphoma,0.0007042253521126761,0.0,0.0028093270659560487
orbital cancer,0.0007042253521126761,0.0,0.009823913016296308
organ transplantation,0.0007042253521126761,0.0,0.002190322718229632
oropharyngeal cancer,0.01267605633802817,0.01149279437259134,0.08326216651357932
oropharynx cancer,0.0014084507042253522,2.7604233868013793e-05,0.014528557674908167
orthopantomogram,0.0007042253521126761,0.0,0.006986812176821799
osimertinib,0.0007042253521126761,0.0,0.012149754176402055
osteosarcoma,0.011267605633802818,0.010755458954517953,0.029321781791367373
ovarian cancer,0.056338028169014086,0.07245579597869894,0.1790973933074122
ovarian choriocarcinoma,0.0007042253521126761,0.0,0.0019916969571111857
ovarian endometrioid adenocarcinoma with squamous differentiation,0.0007042253521126761,0.0,0.008782346688197896
ovarian germ cell tumors,0.007746478873239437,0.005479763021122472,0.014466899331293524
ovarian granulosa cell,0.0007042253521126761,0.0,0.0005741870673991341
ovarian granulosa cell tumor,0.0007042253521126761,0.0,0.008782346688197896
ovarian mucinous tumor,0.0007042253521126761,0.0,0.0
ovarian serous carcinoma,0.0007042253521126761,0.0,0.003428625760116041
ovary epithelial cancer,0.0007042253521126761,0.0,0.010847827445847367
overt primary myelofibrosis,0.0007042253521126761,0.0,0.00025094508548147235
oxaliplatin,0.0007042253521126761,0.0,0.012245444712183593
oxyphilic adenoma,0.0007042253521126761,0.0,0.006986812176821799
p2rx7,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
paclitaxel,0.004225352112676056,0.0026599886684607965,0.035295686058255345
pain management,0.0007042253521126761,0.0,0.006003492246884667
palb2,0.0035211267605633804,0.0010700330612502752,0.031086044076389423
palliative radiation therapy,0.002112676056338028,0.0010004031317394882,0.013008762565260661
palmoplantar keratoderma-esophageal carcinoma syndrome,0.0007042253521126761,0.0,0.005235354154379834
pancoast tumor,0.0007042253521126761,0.0,0.012149754176402055
pancreatic adenocarcinoma,0.0007042253521126761,0.0,0.006003492246884667
pancreatic cancer,0.04295774647887324,0.05813817855160966,0.09911670524877436
pancreatic ductal adenocarcinoma,0.0007042253521126761,0.0,0.006003492246884667
pancreatic intraductal tubulopapillary neoplasm,0.0007042253521126761,0.0,0.006003492246884667
pancreatic intraepithelial neoplasia,0.0007042253521126761,0.0,0.006003492246884667
pancreatic mucinous cystadenoma,0.0007042253521126761,0.0,0.006003492246884667
pancreatic neuroendocrine tumor,0.0007042253521126761,0.0,0.001362944215965583
pancreatoblastoma,0.0028169014084507044,0.0028894414866265125,0.00625443901413753
panendoscopy,0.004225352112676056,0.0011890776652461416,0.041992059203764975
panitumumab,0.0007042253521126761,0.0,0.012245444712183593
papillary,0.0007042253521126761,0.0,0.0014971104069314814
papillary adenocarcinoma,0.0007042253521126761,0.0,0.012149754176402055
papillary carcinoma,0.002112676056338028,0.0001259400254855106,0.012509440877214718
paracentesis,0.0007042253521126761,0.0,0.0031372798191763966
paraganglioma,0.015492957746478873,0.020895688033920112,0.01764834375550085
paraphimosis,0.0007042253521126761,0.0,0.0037298553933883998
parathyroid carcinoma,0.0014084507042253522,0.001391577087613773,0.00046853361241504487
parp1,0.0007042253521126761,0.0,0.004325620108386979
partial colectomy,0.0007042253521126761,0.0,0.012245444712183593
partial cystectomy,0.0007042253521126761,0.0,0.0070901819971170964
partial hepatectomy,0.0007042253521126761,0.0,0.006150665720343407
partial hydatidiform mole,0.0007042253521126761,0.0,0.00030496338103763173
partial laryngectomy,0.0007042253521126761,0.0,0.009823913016296308
pathology,0.0007042253521126761,0.0,0.0003787680957147202
pax3,0.0007042253521126761,0.0,0.006430701504619977
pax7,0.0007042253521126761,0.0,0.006430701504619977
pax8,0.0007042253521126761,0.0,0.004257047773796437
pazopanib,0.0014084507042253522,0.00011470093037778696,0.005864156157468889
pdgfd,0.0007042253521126761,0.0,0.0005741870673991341
pdgfra,0.0007042253521126761,0.0,0.0031567754785954577
pdgfrb,0.002112676056338028,0.0001276814051521853,0.00949265597370634
pelp1,0.0007042253521126761,0.0,0.006003492246884667
pelvic examination,0.0007042253521126761,0.0,0.0008762591068298608
pembrolizumab,0.004225352112676056,0.00279264523537216,0.04526347289588545
pemetrexed,0.0014084507042253522,0.00021409234135372484,0.015331649297561124
penile cancer,0.009859154929577466,0.008989643746990066,0.06158023300785668
peptide receptor radionuclide therapy,0.0007042253521126761,0.0,0.001362944215965583
percutaneous transhepatic biliary drainage,0.0007042253521126761,0.0,0.0037890497289211522
percutaneous transhepatic cholangiography,0.0007042253521126761,0.0,0.006150665720343407
pericardial mesothelioma,0.0014084507042253522,1.6267048694169562e-06,0.0063107608525472736
pericardiocentesis,0.0007042253521126761,0.0,0.0031372798191763966
periosteal desmoid tumor,0.0007042253521126761,0.0,0.0022449620661182555
peripheral nerve sheath neoplasm,0.0007042253521126761,0.0,0.004306440339333303
peripheral nervous system,0.0007042253521126761,0.0,0.001362944215965583
"peripheral t-cell lymphoma, not otherwise specified",0.0007042253521126761,0.0,0.00649153228032787
peritoneal mesothelioma,0.0014084507042253522,1.6267048694169562e-06,0.0063107608525472736
perlman syndrome,0.0007042253521126761,0.0,0.0027587070791363255
pernicious anemia,0.0007042253521126761,0.0,0.000629153496978863
personal history of colorectal cancer,0.0007042253521126761,0.0,0.012245444712183593
pesticide exposure,0.0014084507042253522,1.0844151117328554e-05,0.004060277145922469
pet scan without contrast,0.0007042253521126761,0.0,0.0050537278536274596
peutz-jeghers syndrome,0.0007042253521126761,0.0,0.006003492246884667
pharynx cancer,0.0007042253521126761,0.0,0.009823913016296308
pheochromocytoma,0.017605633802816902,0.03383027905396341,0.030117184955197288
phimosis,0.0007042253521126761,0.0,0.0037298553933883998
photodynamic therapy,0.0035211267605633804,0.0020280688630740264,0.03711825066433357
photography,0.0007042253521126761,0.0,0.005846821742446997
phox2b,0.0007042253521126761,0.0,0.0047976442305136665
phyllodes tumor,0.0007042253521126761,0.0,0.007060408375130959
physical activity level,0.0007042253521126761,0.0,0.007060408375130959
physical examination,0.002112676056338028,0.0012145406475070454,0.00801760921737933
physical therapy,0.0014084507042253522,2.4602638856829698e-05,0.013209499490115616
pi16,0.0007042253521126761,0.0,0.006430701504619977
pi3,0.0007042253521126761,0.0,0.012245444712183593
piezo2,0.0007042253521126761,0.0,0.0023610594921395604
pik3ca,0.005633802816901409,0.007172934399532158,0.05476831901344227
pik3ca gene mutation,0.0007042253521126761,0.0,0.012149754176402055
pilocytic astrocytoma,0.0007042253521126761,0.0,0.004306440339333303
pineoblastoma,0.0007042253521126761,0.0,0.004306440339333303
pineocytoma,0.0007042253521126761,0.0,0.004306440339333303
pituitary adenoma,0.006338028169014085,0.008573912133099163,0.02324468566499109
placental site trophoblastic tumor,0.0007042253521126761,0.0,0.00030496338103763173
plasma cell leukemia,0.0028169014084507044,0.004171753565792216,0.005343357948000925
plasmablastic lymphoma,0.0007042253521126761,0.0,0.00649153228032787
plasmapheresis,0.0007042253521126761,0.0,0.004601343525591117
platelet transfusion,0.0014084507042253522,0.0,0.011092875805918986
plb1,0.0007042253521126761,0.0,0.003144515235646138
pleomorphic adenoma,0.0007042253521126761,0.0,0.006986812176821799
pleomorphic carcinoma,0.0007042253521126761,0.0,0.005279825240141618
pleomorphic liposarcoma,0.0007042253521126761,0.0,0.0011537865110546053
pleomorphic rhabdomyosarcoma,0.0007042253521126761,0.0,0.006430701504619977
pleomorphic xanthoastrocytoma,0.0007042253521126761,0.0,0.004306440339333303
plummer-vinson syndrome,0.002112676056338028,4.929821219398101e-05,0.014604140296359095
pms1,0.0007042253521126761,0.0,0.010847827445847367
pms2,0.0035211267605633804,0.0009343230593855198,0.037810565279173605
pneumonectomy,0.0007042253521126761,0.0,0.012149754176402055
pold1,0.0007042253521126761,0.0,0.012245444712183593
pold1 gene mutation,0.0007042253521126761,0.0,0.012245444712183593
pole,0.0007042253521126761,0.0,0.012245444712183593
pole gene mutation,0.0007042253521126761,0.0,0.012245444712183593
polycystic ovary syndrome,0.0035211267605633804,0.0007229979930510709,0.029281807476229566
ponatinib,0.0007042253521126761,0.0,0.002269797273343241
porocarcinoma,0.0007042253521126761,0.0,0.005846821742446997
porphyria cutanea tarda,0.0007042253521126761,0.0,0.0057192604255093624
positron emission tomography,0.0014084507042253522,0.000310961408293029,0.011490196264868122
posterior cranial fossa,0.0007042253521126761,0.0,0.0004305652186546972
posterior pelvic exenteration,0.0007042253521126761,0.0,0.010847827445847367
prb1,0.0007042253521126761,0.0,0.009823913016296308
pregnancy,0.0007042253521126761,0.0,0.0022449620661182555
primary biliary cirrhosis,0.0007042253521126761,0.0,0.0057192604255093624
primary breast angiosarcoma,0.0007042253521126761,0.0,0.004194101802564647
primary effusion lymphoma,0.0014084507042253522,0.0,0.011092875805918986
primary lymphedema,0.0007042253521126761,0.0,0.0013576099870865226
primary peritoneal cancer,0.01267605633802817,0.017425307483822983,0.05660625331868865
primary peritoneal serous adenocarcinoma,0.0007042253521126761,0.0,1.2859672183125828e-05
primary pigmented nodular adrenocortical disease 1,0.0007042253521126761,0.0,0.001666283248571813
primary sclerosing cholangitis,0.002112676056338028,0.00015401174672356055,0.015658975874773925
primitive neuroectodermal tumor,0.004929577464788733,0.0028650171070616678,0.03967580091941249
prior active surveillance,0.0007042253521126761,0.0,0.004029800772880292
prior chemotherapy,0.0014084507042253522,8.618444813895063e-05,0.006856052674313706
prior radiation therapy,0.0035211267605633804,0.0009087275634760622,0.019891951472599
prkar1a,0.0007042253521126761,0.0,0.001666283248571813
prkar1a gene mutation,0.0007042253521126761,0.0,0.001666283248571813
proctocolectomy,0.0007042253521126761,0.0,0.012245444712183593
proctoscopy,0.0014084507042253522,1.5746068351989875e-05,0.009088216410663364
progesterone receptor test,0.0007042253521126761,0.0,0.007060408375130959
progestin,0.0007042253521126761,0.0,0.008782346688197896
progressive familial intrahepatic cholestasis,0.0007042253521126761,0.0,0.0057192604255093624
prolactinoma,0.0007042253521126761,0.0,0.0014078937842114567
prolonged standing,0.0014084507042253522,0.0002664035678853442,0.023093272158030958
prophylactic cranial irradiation,0.0014084507042253522,0.00048674216430006685,0.013591311950770738
prophylactic mastectomy,0.0007042253521126761,0.0,0.005279825240141618
prostate cancer,0.02464788732394366,0.0256163679450172,0.06653130511259842
prostate health index,0.0007042253521126761,0.0,0.004029800772880292
proton beam radiation therapy,0.0007042253521126761,0.0,0.00183325677917303
pseudomyxoma peritonei,0.0007042253521126761,0.0,0.010847827445847367
psychosocial care,0.0007042253521126761,0.0,0.003385586473819307
ptch1,0.002112676056338028,0.0003553991046640313,0.013902641781414241
ptch1 gene mutation,0.0014084507042253522,0.00010341410462773984,0.008055820038967244
pten,0.007042253521126761,0.008155032585154574,0.06246485463037651
pten gene mutation,0.0007042253521126761,0.0,0.012245444712183593
ptk2b,0.0007042253521126761,0.0,0.0011537865110546053
pulmonary neuroendocrine tumor,0.0007042253521126761,0.0,0.001362944215965583
pulmonary sclerosing hemangioma,0.0007042253521126761,0.0,0.004306440339333303
rad50,0.0007042253521126761,0.0,0.010847827445847367
rad51c,0.0007042253521126761,0.0,0.010847827445847367
rad51d,0.002112676056338028,0.00026047158213527723,0.021938036593858616
radiation exposure,0.0035211267605633804,0.0017722605589401948,0.03219179196353111
radiation therapy,0.0528169014084507,0.2557494739977772,0.32650585746386146
radical cystectomy,0.0007042253521126761,0.0,0.0070901819971170964
radical neck dissection,0.0007042253521126761,0.0,0.009823913016296308
radioactive iodine therapy,0.0007042253521126761,0.0,0.004085100401426962
radiofrequency ablation,0.0014084507042253522,0.00018561459447878205,0.011057220100512126
radiograph,0.0007042253521126761,0.0,0.006986812176821799
radiosurgery,0.0007042253521126761,0.0,0.0014971104069314814
radotinib,0.0007042253521126761,0.0,0.002269797273343241
raf1,0.0007042253521126761,0.0,0.004918263154213256
rai staging system,0.0007042253521126761,0.0,0.005235354154379834
raman spectroscopy,0.0007042253521126761,0.0,0.005846821742446997
ramucirumab,0.0007042253521126761,0.0,0.012149754176402055
rat endometrial stromal sarcoma,0.0007042253521126761,0.0,0.008782346688197896
rb1,0.004225352112676056,0.0028120414738130733,0.019785626273049473
rb1 gene mutation,0.0007042253521126761,0.0,0.0014518382664043294
rbm3,0.0007042253521126761,0.0,0.012245444712183593
rcbtb2,0.0007042253521126761,0.0,0.0011537865110546053
reconstructive surgery,0.0007042253521126761,0.0,0.005846821742446997
rectal leiomyosarcoma,0.0007042253521126761,0.0,0.004600443041881456
rectum cancer,0.0007042253521126761,0.0,0.012245444712183593
recurrent b acute lymphoblastic leukemia,0.0007042253521126761,0.0,0.004414104271321332
recurrent endometrioid adenocarcinoma,0.0007042253521126761,0.0,0.008782346688197896
red meat consumption,0.0014084507042253522,0.0001324327634987211,0.009909116778349105
red reflex test,0.0007042253521126761,0.0,0.0014518382664043294
reflectance confocal microscopy,0.0007042253521126761,0.0,0.004918263154213256
refractory anemia,0.0007042253521126761,0.0,0.0024419484029923736
refractory central nervous system lymphoma,0.0007042253521126761,0.0,0.004306440339333303
rehabilitation,0.0007042253521126761,0.0,0.009823913016296308
renal cell carcinoma associated with neuroblastoma,0.0007042253521126761,0.0,0.004872416685425959
renal function,0.0007042253521126761,0.0,0.001379738012874284
ret,0.002112676056338028,0.0012104677389449734,0.017336549869855576
ret gene amplification,0.0007042253521126761,0.0,0.001666283248571813
ret gene mutation,0.0007042253521126761,0.0,0.012149754176402055
reticulocyte count,0.0007042253521126761,0.0,0.00025094508548147235
retinal examination,0.0007042253521126761,0.0,0.010847827445847367
retinoblastoma,0.014084507042253521,0.015064839599896173,0.02397265969700876
retroperitoneal leiomyosarcoma,0.0007042253521126761,0.0,0.004600443041881456
retroperitoneal lymph node dissection,0.0007042253521126761,0.0,0.002033563126804768
rhabdomyosarcoma,0.027464788732394368,0.03254742364661553,0.10617195204811108
rhbdf2,0.0007042253521126761,0.0,0.005235354154379834
rheumatoid arthritis,0.0007042253521126761,0.0,0.003419853710265825
right colectomy,0.0007042253521126761,0.0,0.00031701503238664873
rnf43,0.0007042253521126761,0.0,0.006003492246884667
ros1,0.0014084507042253522,0.0002466449917167671,0.01706801733061531
ros1 gene mutation,0.0007042253521126761,0.0,0.012149754176402055
rotationplasty,0.0007042253521126761,0.0,0.0017759939428807995
rothmund-thomson syndrome,0.0007042253521126761,0.0,0.0017759939428807995
rp1,0.0007042253521126761,0.0,0.0011537865110546053
rpl22,0.0007042253521126761,0.0,0.001666283248571813
runx1,0.0007042253521126761,0.0,0.0024419484029923736
s100b,0.0007042253521126761,0.0,0.0018241351006737208
salivary duct carcinoma,0.0007042253521126761,0.0,0.006986812176821799
"salivary gland adenocarcinoma, not otherwise specified",0.0007042253521126761,0.0,0.006986812176821799
salivary gland cancer,0.03732394366197183,0.05413417359481374,0.11535412314032954
salvage surgery,0.0007042253521126761,0.0,0.0017759939428807995
samd9,0.0007042253521126761,0.0,0.0024419484029923736
samd9l,0.0007042253521126761,0.0,0.0024419484029923736
sarcoma,0.0014084507042253522,4.251343727635319e-05,0.01207612534351909
sarcomatoid carcinoma,0.0007042253521126761,0.0,0.012149754176402055
sarcomatoid mesothelioma,0.0014084507042253522,1.6267048694169562e-06,0.0063107608525472736
scan,0.0007042253521126761,0.0,0.0014925756939653877
schistosomiasis,0.0007042253521126761,0.0,0.0070901819971170964
schwannoma,0.0007042253521126761,0.0,0.001362944215965583
scintimammography,0.0007042253521126761,0.0,0.007060408375130959
scleroderma,0.0007042253521126761,0.0,0.012149754176402055
sclerosing cholangitis,0.0007042253521126761,0.0,0.0057192604255093624
screening test,0.0007042253521126761,0.0,0.012245444712183593
sdha,0.0007042253521126761,0.0,0.0010689287474138136
sdhaf2,0.0007042253521126761,0.0,0.0010689287474138136
sdhb,0.0014084507042253522,0.0,0.0028930638480875346
sdhc,0.0007042253521126761,0.0,0.0010689287474138136
sdhd,0.0007042253521126761,0.0,0.0010689287474138136
sebaceous adenocarcinoma,0.0007042253521126761,0.0,0.006986812176821799
sebaceous adenoma,0.0007042253521126761,0.0,0.006986812176821799
sebaceous carcinoma,0.0014084507042253522,0.00022449202260533998,0.012833633919268799
secondary,0.0007042253521126761,0.0,0.0017759939428807995
secondary lymphedema,0.0007042253521126761,0.0,0.0013576099870865226
secondary plasma cell leukemia,0.0007042253521126761,0.0,0.0003235944727522803
sedentary lifestyle,0.0007042253521126761,0.0,0.002033563126804768
segmentectomy,0.0007042253521126761,0.0,0.012149754176402055
selective internal radiation therapy,0.0014084507042253522,0.0006504909590456657,0.006416672069593042
selpercatinib,0.0007042253521126761,0.0,0.012149754176402055
seminoma,0.0014084507042253522,0.00023655336098451178,0.0021162341829586
sentinel lymph node biopsy,0.004225352112676056,0.0008705374408300509,0.02746871615588339
serous adenocarcinoma,0.0007042253521126761,0.0,0.0004145521686054098
serous carcinoma,0.004225352112676056,0.006947959781238524,0.00021230969463402783
serous cystadenocarcinoma,0.0007042253521126761,0.0,0.008782346688197896
serous cystadenoma,0.0007042253521126761,0.0,1.2859672183125828e-05
serous surface papillary carcinoma,0.0007042253521126761,0.0,0.003428625760116041
serous tubal intraepithelial carcinoma,0.0007042253521126761,0.0,0.010847827445847367
sertoli cell tumor,0.0007042253521126761,0.0,0.002033563126804768
serum protein electrophoresis,0.0007042253521126761,0.0,0.001379738012874284
setd2,0.0007042253521126761,0.0,0.0017759939428807995
sex cord-stromal tumor,0.0014084507042253522,0.00025626014273891787,0.012881390572652135
sf3b1,0.0007042253521126761,0.0,0.0024419484029923736
shave biopsy,0.0007042253521126761,0.0,0.003578501303678846
short somatic mutation,0.0007042253521126761,0.0,0.0014518382664043294
sialoblastoma,0.0007042253521126761,0.0,0.006986812176821799
sialolipoma,0.0007042253521126761,0.0,0.006986812176821799
sigmoidoscopy,0.0007042253521126761,0.0,0.012245444712183593
signet ring cell adenocarcinoma,0.0007042253521126761,0.0,0.00031701503238664873
signet ring cell carcinoma,0.002112676056338028,0.00027227110691803463,0.013216133503575696
skin cancer,0.030985915492957747,0.036542429153343506,0.09653289642821176
skin examination,0.0014084507042253522,7.002233802154487e-05,0.0063372083828151715
skin graft,0.0007042253521126761,0.0,0.005846821742446997
skin sarcoma,0.0007042253521126761,0.0,0.005846821742446997
slc25a11,0.0007042253521126761,0.0,0.0010689287474138136
slc9a9,0.0007042253521126761,0.0,0.012245444712183593
smad1,0.0007042253521126761,0.0,0.012245444712183593
smad4,0.0007042253521126761,0.0,0.006003492246884667
smad4 gene mutation,0.0007042253521126761,0.0,0.006003492246884667
small cell carcinoma,0.0014084507042253522,4.704082641984486e-05,0.005802931755757097
small lymphocytic lymphoma,0.0007042253521126761,0.0,0.00649153228032787
smarca4,0.0014084507042253522,0.00030088100246953783,0.015325146181135766
smarca4 gene mutation,0.0007042253521126761,0.0,0.004477318735288398
smarcb1,0.0014084507042253522,7.516591127361339e-05,0.0032076112690120123
smarcb1 gene mutation,0.0007042253521126761,0.0,0.0004305652186546972
smo,0.0014084507042253522,0.00013908775303755213,0.005075611710610328
smo gene mutation,0.0007042253521126761,0.0,0.003578501303678846
smoking,0.01056338028169014,0.012709921226887149,0.08199608972168695
smoking tobacco,0.0035211267605633804,0.0010790922122592339,0.025958637729357407
smoldering multiple myeloma,0.0007042253521126761,0.0,0.005284557563928791
socioeconomic factors,0.0007042253521126761,0.0,0.009823913016296308
soft tissue angiosarcoma,0.0007042253521126761,0.0,0.004194101802564647
soft tissue sarcoma,0.009154929577464789,0.007959521657903222,0.07073018910945118
solid glomus tumor,0.0007042253521126761,0.0,0.0
solitary plasmacytoma,0.0007042253521126761,0.0,0.005284557563928791
sonidegib,0.0007042253521126761,0.0,0.003578501303678846
